,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,AGREEMENT_RK,TARGET,PERSONAL_INCOME,CREDIT_AMOUNT,CLOSED,PROPERTY
4014,28,1,Высшее,Состою в браке,0,0,1,0,61147488,0,9000.0,1,0,0
4015,56,1,Неполное среднее,Состою в браке,0,0,1,1,61955758,0,9600.0,1,0,0
4016,48,1,Среднее специальное,Не состоял в браке,0,0,1,0,75289867,1,7000.0,1,0,1
4017,52,1,Среднее,Не состоял в браке,2,0,0,1,72288047,0,6000.0,1,0,0
4018,30,1,Среднее специальное,Не состоял в браке,1,1,1,0,66780401,0,12000.0,1,1,0
4019,34,1,Высшее,Состою в браке,1,1,1,0,72294719,0,8000.0,1,0,0
4020,57,1,Среднее специальное,Состою в браке,0,0,1,1,60451954,1,10000.0,1,0,0
4021,46,0,Среднее специальное,Гражданский брак,1,1,1,0,61144273,0,12000.0,1,0,0
4022,29,0,Высшее,Не состоял в браке,0,0,1,0,62259286,0,50000.0,1,0,1
4023,28,1,Высшее,Не состоял в браке,1,1,1,0,73840103,0,12000.0,2,0,1
4024,58,1,Среднее,Состою в браке,1,1,1,0,61446887,0,11000.0,2,1,1
4025,24,1,Среднее специальное,Состою в браке,1,0,1,0,74486901,0,12000.0,2,0,1
4026,27,0,Среднее специальное,Состою в браке,1,2,1,0,74027905,0,7000.0,1,0,0
4027,51,1,Среднее специальное,Не состоял в браке,0,0,1,0,61973495,0,16000.0,1,0,0
4028,50,0,Среднее специальное,Состою в браке,0,0,1,0,59934011,0,15000.0,1,1,0
4029,50,1,Среднее,Состою в браке,0,0,0,1,74172403,0,7000.0,2,1,1
4030,35,1,Неоконченное высшее,Разведен(а),1,1,1,0,64283901,0,30000.0,1,1,1
4031,38,1,Среднее специальное,Состою в браке,1,0,1,0,60464304,0,12000.0,1,0,0
4032,35,0,Высшее,Состою в браке,1,1,1,0,67331928,0,10500.0,1,1,1
4033,27,1,Неоконченное высшее,Разведен(а),1,1,1,0,63325789,0,12000.0,1,0,0
4034,27,0,Высшее,Состою в браке,2,2,1,0,66758186,0,50000.0,2,1,0
4035,53,0,Среднее специальное,Не состоял в браке,0,0,0,1,66907520,0,6000.0,1,0,0
4036,38,1,Среднее,Состою в браке,1,1,1,0,74246468,0,7000.0,2,1,1
4037,58,1,Среднее,Состою в браке,0,0,0,1,74192987,0,6000.0,2,1,1
4038,54,1,Высшее,Состою в браке,2,0,1,0,74641057,0,20000.0,1,1,0
4039,52,1,Среднее специальное,Не состоял в браке,0,0,1,0,61366312,0,25000.0,2,1,0
4040,30,1,Высшее,Не состоял в браке,0,0,1,0,61469497,0,15000.0,1,1,1
4041,64,1,Высшее,Состою в браке,2,0,0,1,66772204,0,11400.0,3,1,1
4042,56,1,Среднее специальное,Разведен(а),2,0,1,1,60459628,0,13000.0,2,0,0
4043,40,1,Среднее,Разведен(а),2,2,1,0,66779134,0,9000.0,1,1,0
4044,47,1,Высшее,Состою в браке,1,1,1,0,75033633,0,20000.0,3,1,0
4045,46,0,Высшее,Состою в браке,2,2,1,0,67421943,0,30000.0,1,0,0
4046,60,1,Высшее,Состою в браке,4,0,1,1,64565472,0,20000.0,2,0,1
4047,40,1,Среднее специальное,Состою в браке,2,2,1,0,61844798,0,10300.0,1,0,0
4048,31,1,Среднее специальное,Не состоял в браке,0,0,1,0,61926543,1,10000.0,1,1,0
4049,40,1,Среднее специальное,Состою в браке,3,2,1,0,60451573,0,6000.0,1,0,0
4050,24,1,Высшее,Не состоял в браке,0,0,1,0,66754318,0,20000.0,1,1,0
4051,53,0,Среднее специальное,Состою в браке,2,1,1,0,62618075,0,25000.0,1,0,1
4052,38,0,Неполное среднее,Не состоял в браке,1,1,1,0,74658545,0,15000.0,3,1,0
4053,41,1,Среднее,Состою в браке,2,1,1,0,74185839,0,6000.0,3,1,1
4054,52,0,Среднее,Состою в браке,0,0,1,0,67089711,0,22000.0,2,1,1
4055,34,1,Высшее,Состою в браке,2,2,1,0,62036581,0,11000.0,1,0,1
4056,52,1,Высшее,Не состоял в браке,2,0,1,0,60452401,0,7000.0,1,0,1
4057,29,1,Среднее специальное,Состою в браке,1,1,1,0,66971970,0,10000.0,1,0,0
4058,22,0,Высшее,Не состоял в браке,0,0,1,0,61460444,1,11000.0,1,0,0
4059,32,0,Среднее,Состою в браке,1,1,1,0,72288003,0,15000.0,1,0,0
4060,59,1,Среднее специальное,Не состоял в браке,0,0,1,0,61109289,0,15000.0,1,1,1
4061,41,1,Среднее,Состою в браке,2,2,1,0,73815159,0,8000.0,2,1,0
4062,38,1,Высшее,Не состоял в браке,1,1,1,0,64425741,0,20000.0,1,1,0
4063,31,1,Высшее,Состою в браке,1,1,1,0,61082668,0,10000.0,1,1,0
4064,40,1,Среднее специальное,Не состоял в браке,2,1,1,0,61849790,0,5800.0,1,0,0
4065,23,0,Среднее специальное,Состою в браке,0,0,1,0,62184958,0,10000.0,1,0,0
4066,24,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,73839719,0,15000.0,1,0,0
4067,41,1,Среднее специальное,Состою в браке,2,1,1,0,64472962,0,10000.0,1,0,0
4068,52,0,Среднее,Состою в браке,3,1,1,0,64351063,0,6000.0,2,1,1
4069,29,1,Неоконченное высшее,Не состоял в браке,1,1,1,0,66925826,0,20000.0,2,1,0
4070,38,0,Среднее специальное,Не состоял в браке,0,0,1,0,64343433,0,20000.0,1,0,0
4071,64,1,Среднее,Состою в браке,1,0,0,1,66709879,0,9000.0,1,1,0
4072,48,1,Высшее,Гражданский брак,0,0,1,1,62081953,0,17000.0,1,0,1
4073,33,1,Среднее специальное,Не состоял в браке,1,1,1,0,62992638,0,7000.0,1,0,1
4074,22,0,Среднее,Состою в браке,1,1,1,0,61078527,0,13000.0,1,1,0
4075,58,0,Среднее,Состою в браке,0,0,1,0,61231121,0,15000.0,1,0,0
4076,45,1,Среднее специальное,Состою в браке,1,0,1,0,61833717,0,20000.0,1,1,1
4077,23,0,Среднее,Не состоял в браке,0,0,1,0,60117132,0,12000.0,1,1,0
4078,27,1,Среднее специальное,Не состоял в браке,1,0,1,0,72281228,0,10000.0,1,0,1
4079,63,1,Высшее,Не состоял в браке,0,0,1,0,61374266,0,12000.0,1,0,0
4080,58,1,Среднее,Состою в браке,0,0,0,1,63315731,0,6000.0,2,0,0
4081,33,0,Неполное среднее,Состою в браке,1,1,1,0,61103131,0,15000.0,1,1,0
4082,42,0,Среднее,Не состоял в браке,0,0,1,0,62246916,0,20000.0,1,0,0
4083,36,1,Высшее,Состою в браке,1,0,1,0,64353143,0,20000.0,1,0,0
4084,31,0,Высшее,Состою в браке,0,0,1,0,60100950,0,50000.0,1,0,0
4085,38,0,Среднее,Состою в браке,2,2,1,0,67024010,0,12000.0,2,1,0
4086,26,1,Среднее,Состою в браке,1,1,1,0,66980855,0,10000.0,2,0,0
4087,57,1,Среднее,Состою в браке,2,0,0,1,75284874,0,15000.0,1,0,1
4088,48,0,Среднее,Состою в браке,1,0,1,0,66906060,0,10000.0,2,0,0
4089,29,0,Высшее,Состою в браке,3,3,1,0,62436731,0,20000.0,1,0,0
4090,61,0,Среднее специальное,Состою в браке,3,0,1,0,60460898,0,13000.0,1,0,1
4091,33,1,Неоконченное высшее,Гражданский брак,0,0,1,0,62239085,0,12000.0,1,0,0
4092,24,1,Среднее специальное,Не состоял в браке,0,0,1,0,66187556,0,8500.0,1,0,0
4093,61,1,Среднее специальное,Не состоял в браке,1,0,0,1,64461889,0,8000.0,1,0,1
4094,25,1,Среднее специальное,Состою в браке,0,0,1,0,65398029,0,10000.0,3,1,0
4095,38,1,Среднее,Не состоял в браке,1,1,1,0,62607660,0,5700.0,1,0,0
4096,58,0,Высшее,Состою в браке,2,0,1,0,66917371,0,16000.0,5,1,1
4097,51,0,Среднее,Состою в браке,2,0,1,0,74557498,0,10000.0,2,1,0
4098,31,0,Среднее специальное,Состою в браке,2,2,1,0,63588063,0,22000.0,1,0,0
4099,46,1,Высшее,Состою в браке,2,1,1,0,59959596,0,15000.0,1,1,1
4100,37,1,Среднее специальное,Состою в браке,0,0,1,0,64282513,0,12000.0,1,1,0
4101,36,0,Среднее специальное,Состою в браке,2,2,1,0,63912459,0,12000.0,1,0,0
4102,45,0,Среднее,Состою в браке,1,1,1,0,66525588,0,18000.0,2,1,1
4103,50,1,Среднее специальное,Состою в браке,3,0,1,0,74010153,0,7000.0,1,0,0
4104,54,1,Среднее специальное,Не состоял в браке,2,0,1,0,59916196,0,40000.0,1,1,0
4105,47,1,Среднее,Состою в браке,1,0,1,0,74845666,0,20000.0,3,0,0
4106,35,1,Среднее,Состою в браке,1,1,1,0,64345302,0,16000.0,2,1,1
4107,62,1,Среднее,Вдовец/Вдова,0,0,0,1,67202718,0,10000.0,2,0,0
4108,48,1,Среднее специальное,Гражданский брак,2,0,1,0,61062969,0,14000.0,1,1,1
4109,35,1,Среднее,Состою в браке,2,2,1,0,61352754,1,10000.0,1,0,0
4110,48,1,Высшее,Не состоял в браке,0,0,1,0,67222035,0,17000.0,2,1,1
4111,52,1,Среднее специальное,Не состоял в браке,0,0,1,0,59923269,0,8000.0,1,1,1
4112,27,0,Среднее,Состою в браке,0,0,1,0,62014195,0,13000.0,1,0,1
4113,26,1,Среднее,Не состоял в браке,1,1,1,0,73829334,0,8000.0,2,0,0
4114,33,1,Высшее,Не состоял в браке,0,0,1,0,60394891,0,20000.0,1,0,0
4115,31,0,Высшее,Состою в браке,2,2,1,0,62033565,0,17000.0,1,0,0
4116,21,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,66197247,0,12000.0,1,0,0
4117,34,1,Среднее специальное,Не состоял в браке,3,3,1,0,64569493,1,7000.0,1,0,0
4118,30,1,Неоконченное высшее,Гражданский брак,2,2,1,0,61536597,1,15000.0,1,0,0
4119,33,0,Среднее,Состою в браке,1,1,1,0,64365167,0,6000.0,1,0,0
4120,60,1,Среднее,Вдовец/Вдова,0,0,1,1,60527782,0,7500.0,1,1,1
4121,38,1,Среднее,Не состоял в браке,2,2,1,0,67210444,0,30000.0,2,1,1
4122,50,1,Среднее специальное,Состою в браке,2,0,1,0,63991594,0,12000.0,1,0,0
4123,58,1,Среднее специальное,Вдовец/Вдова,3,0,0,1,63009247,0,6000.0,1,0,0
4124,46,0,Среднее специальное,Состою в браке,2,2,1,0,60102329,0,7000.0,1,0,1
4125,25,1,Среднее,Разведен(а),1,1,1,0,65495225,0,6500.0,1,1,0
4126,36,0,Среднее,Состою в браке,6,6,1,0,64343517,0,20000.0,1,1,0
4127,44,1,Среднее специальное,Гражданский брак,1,1,1,0,61107469,0,8000.0,1,0,1
4128,31,0,Среднее специальное,Состою в браке,2,2,1,0,62500127,0,7000.0,1,1,1
4129,37,1,Среднее специальное,Состою в браке,2,2,1,0,66768662,1,7000.0,5,1,0
4130,25,0,Среднее,Состою в браке,1,1,1,0,62239277,0,25000.0,3,1,1
4131,40,0,Среднее,Разведен(а),0,0,1,0,74531220,0,10500.0,2,1,1
4132,47,0,Среднее,Состою в браке,1,1,1,0,63330336,0,20000.0,1,1,1
4133,32,1,Среднее специальное,Состою в браке,2,2,1,0,61168308,0,8000.0,1,0,0
4134,56,0,Среднее специальное,Состою в браке,0,0,1,0,62598628,0,21000.0,1,0,0
4135,36,1,Среднее специальное,Состою в браке,2,2,1,0,60054473,0,6000.0,1,0,1
4136,59,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,74035935,0,6000.0,1,0,0
4137,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,66198602,0,10000.0,1,0,0
4138,38,1,Среднее специальное,Состою в браке,2,2,1,0,60385930,0,14500.0,1,0,0
4139,50,1,Среднее,Состою в браке,2,0,1,0,67026520,0,9000.0,2,1,1
4140,23,0,Среднее,Разведен(а),0,0,1,0,64835280,1,15000.0,1,0,1
4141,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,63985055,1,5500.0,1,1,0
4142,64,0,Среднее специальное,Состою в браке,0,0,0,1,74645171,0,10000.0,2,1,1
4143,28,0,Среднее специальное,Состою в браке,0,0,1,0,61360183,1,15000.0,1,0,0
4144,40,1,Среднее,Не состоял в браке,1,1,1,0,67210606,0,8000.0,2,1,0
4145,48,1,Среднее специальное,Состою в браке,0,0,1,0,61527552,0,10000.0,1,1,0
4146,56,1,Среднее,Состою в браке,1,1,0,1,66971408,0,6000.0,2,1,0
4147,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,61971854,0,9000.0,1,0,0
4148,49,1,Среднее специальное,Состою в браке,1,0,1,0,64436118,0,20000.0,1,0,1
4149,53,1,Среднее,Вдовец/Вдова,0,0,1,0,62144551,0,12000.0,1,0,1
4150,62,1,Высшее,Не состоял в браке,2,0,0,1,61918917,0,12000.0,2,0,0
4151,52,0,Среднее специальное,Состою в браке,1,0,1,0,62617782,0,15000.0,1,1,1
4152,23,0,Среднее,Не состоял в браке,0,0,1,0,62503164,0,7500.0,1,1,0
4153,40,1,Среднее,Состою в браке,4,4,1,0,63093723,0,8500.0,1,0,0
4154,44,0,Высшее,Гражданский брак,0,0,1,0,74271289,0,35000.0,1,0,1
4155,26,1,Среднее,Состою в браке,1,1,1,0,65204974,0,20000.0,1,0,1
4156,34,0,Среднее,Состою в браке,2,2,1,0,66895221,0,7000.0,1,0,1
4157,40,1,Высшее,Не состоял в браке,0,0,1,0,61069152,0,15000.0,1,1,0
4158,54,1,Среднее,Разведен(а),0,0,1,0,60186596,0,6000.0,1,0,0
4159,56,1,Среднее специальное,Не состоял в браке,2,0,1,0,61376669,0,15000.0,2,0,1
4160,34,1,Среднее,Состою в браке,1,1,1,0,66893467,0,20000.0,3,1,1
4161,26,1,Среднее,Состою в браке,0,0,1,0,61424740,0,10000.0,2,0,0
4162,40,1,Среднее,Не состоял в браке,2,2,1,0,73830909,1,10000.0,2,1,1
4163,24,1,Два и более высших образования,Не состоял в браке,0,0,1,0,66771914,0,10000.0,3,0,0
4164,59,1,Среднее,Не состоял в браке,3,1,1,0,67320556,1,8000.0,1,0,0
4165,51,1,Среднее,Состою в браке,0,0,1,0,60098538,0,10000.0,1,1,0
4166,56,1,Среднее,Состою в браке,2,0,1,0,67088830,0,13000.0,2,1,1
4167,53,1,Высшее,Состою в браке,0,0,1,0,62431842,0,23000.0,1,0,0
4168,57,1,Среднее специальное,Вдовец/Вдова,2,0,1,1,60451293,0,12000.0,1,0,1
4169,34,1,Высшее,Состою в браке,1,1,1,0,60445705,0,8000.0,1,1,0
4170,33,1,Высшее,Не состоял в браке,0,0,1,0,62180272,0,8000.0,1,0,1
4171,29,1,Среднее специальное,Состою в браке,1,1,1,0,61932518,0,15000.0,1,1,1
4172,46,1,Среднее специальное,Состою в браке,0,0,1,0,74012446,0,5600.0,1,0,1
4173,48,0,Среднее специальное,Не состоял в браке,0,0,1,0,66765952,0,12000.0,1,1,1
4174,45,0,Неполное среднее,Состою в браке,1,1,1,0,61457005,0,15000.0,2,1,0
4175,37,1,Высшее,Состою в браке,0,0,1,0,62783712,0,15000.0,1,0,1
4176,35,1,Среднее,Состою в браке,3,3,1,0,74188794,1,6000.0,2,1,0
4177,58,1,Среднее специальное,Не состоял в браке,2,2,0,1,66188140,0,8000.0,1,0,0
4178,51,1,Среднее,Состою в браке,3,0,1,0,61433586,0,7000.0,1,1,0
4179,33,1,Среднее,Разведен(а),1,1,1,0,72299505,0,7000.0,1,0,0
4180,54,1,Высшее,Не состоял в браке,0,0,1,0,66658103,0,25000.0,3,1,1
4181,60,0,Высшее,Состою в браке,0,0,1,0,61122184,0,25000.0,1,1,0
